sentence_id,words,labels,pos_tag
287,a,O,DT
287,new,B,JJ
287,state,I,NN
287,of,I,IN
287,the,I,DT
287,art,I,NN
287,.,O,.
288,In,O,IN
288,addition,O,NN
288,",",O,","
288,we,O,PRP
288,find,B,VBP
288,our,B,PRP$
288,model,I,NN
288,improves,B,VBZ
288,upon,I,IN
288,other,B,JJ
288,dependencybased,I,JJ
288,models,I,NNS
288,in,B,IN
288,both,B,DT
288,precision,I,NN
288,and,I,CC
288,recall,I,NN
288,.,O,.
289,Comparing,B,VBG
289,the,O,DT
289,C,B,NNP
289,-,I,:
289,GCN,I,NNP
289,model,I,NN
289,with,B,IN
289,the,O,DT
289,GCN,B,NNP
289,model,I,NN
289,",",O,","
289,we,O,PRP
289,find,B,VBP
289,that,I,IN
289,the,O,DT
289,gain,B,NN
289,mainly,B,RB
289,comes,I,VBZ
289,from,I,IN
289,improved,B,VBN
289,recall,I,NN
289,.,O,.
290,As,O,IN
290,we,O,PRP
290,will,O,MD
290,show,O,VB
290,in,O,IN
290,Section,O,NNP
290,6.2,O,CD
290,",",O,","
290,we,O,PRP
290,find,O,VBP
290,that,O,IN
290,our,B,PRP$
290,GCN,I,NNP
290,models,I,NNS
290,have,B,VBP
290,complementary,B,JJ
290,strengths,I,NNS
290,when,B,WRB
290,compared,I,VBN
290,to,I,TO
290,the,O,DT
290,PA,B,NNP
290,-,I,:
290,LSTM,I,NN
290,.,O,.
291,This,O,DT
291,simple,B,JJ
291,interpolation,I,NN
291,between,B,IN
291,a,O,DT
291,GCN,B,NNP
291,and,I,CC
291,a,I,DT
291,PA,I,NNP
291,-,I,:
291,LSTM,I,NNP
291,achieves,B,VBZ
291,an,O,DT
291,F,B,NNP
291,1,I,CD
291,score,I,NN
291,of,B,IN
291,67.1,B,CD
291,",",O,","
291,outperforming,B,VBG
291,each,B,DT
291,model,I,NN
291,alone,I,RB
291,by,B,IN
291,at,B,IN
291,least,I,JJS
291,2.0,I,CD
291,F,I,NNP
291,1,I,CD
291,.,O,.
292,An,O,DT
292,interpolation,B,NN
292,between,B,IN
292,a,O,DT
292,C,B,NNP
292,-,I,:
292,GCN,I,NNP
292,and,I,CC
292,a,I,DT
292,PA,I,NNP
292,-,I,:
292,LSTM,I,NNP
292,further,B,RBR
292,improves,I,VBZ
292,the,O,DT
292,result,B,NN
292,to,B,TO
292,68.2,B,CD
292,.,O,.
293,Results,O,NNS
293,on,O,IN
293,the,O,DT
293,SemEval,B,NNP
293,Dataset,I,NNP
294,We,O,PRP
294,find,B,VBP
294,that,I,DT
294,under,I,IN
294,the,O,DT
294,conventional,B,JJ
294,with-,I,JJ
294,entity,I,NN
294,evaluation,I,NN
294,",",O,","
294,our,B,PRP$
294,C,I,NNP
294,-,I,:
294,GCN,I,NNP
294,model,I,NN
294,outperforms,B,VBZ
294,all,B,DT
294,existing,I,VBG
294,dependency,I,NN
294,-,I,:
294,based,I,VBN
294,neural,I,JJ
294,models,I,NNS
294,on,O,IN
294,this,O,DT
294,sep,O,JJ
294,-,O,:
294,arate,O,NN
294,dataset,O,NN
294,.,O,.
295,Notably,O,RB
295,",",O,","
295,by,B,IN
295,properly,I,RB
295,incorporating,I,VBG
295,off,B,RP
295,-,I,:
295,path,I,NN
295,information,I,NN
295,",",O,","
295,our,B,PRP$
295,model,I,NN
295,outperforms,B,VBZ
295,the,O,DT
295,previous,B,JJ
295,shortest,I,NN
295,dependency,I,NN
295,path,I,NN
295,-,I,:
295,based,I,VBN
295,model,I,NN
295,(,I,(
295,SDP,I,NNP
295,-,I,:
295,LSTM,I,NN
295,),I,)
295,.,O,.
296,Under,B,IN
296,the,O,DT
296,mask,B,NN
296,-,I,:
296,entity,I,NN
296,evaluation,I,NN
296,",",O,","
296,our,B,PRP$
296,C,I,NNP
296,-,I,:
296,GCN,I,NNP
296,model,I,NN
296,also,O,RB
296,outperforms,B,VBZ
296,PA,B,NNP
296,-,I,:
296,LSTM,I,NN
296,by,B,IN
296,a,O,DT
296,substantial,B,JJ
296,margin,I,NN
296,",",O,","
296,suggesting,O,VBG
296,its,O,PRP$
296,generalizability,O,NN
296,even,O,RB
296,when,O,WRB
296,entities,O,NNS
296,are,O,VBP
296,not,O,RB
296,seen,O,VBN
296,.,O,.
297,To,O,TO
297,show,B,VB
297,the,O,DT
297,effectiveness,B,NN
297,of,B,IN
297,path,B,NN
297,-,I,:
297,centric,I,NN
297,pruning,I,NN
297,",",O,","
297,we,O,PRP
297,compare,B,VBP
297,the,O,DT
297,two,B,CD
297,GCN,I,NNP
297,models,I,NNS
297,and,I,CC
297,the,I,DT
297,Tree,I,NNP
297,-,I,:
297,LSTM,I,NN
297,when,B,WRB
297,the,O,DT
297,pruning,O,NN
297,distance,O,NN
297,K,O,NNP
297,is,O,VBZ
297,varied,O,VBN
297,.,O,.
298,As,O,IN
298,shown,O,VBN
298,in,O,IN
298,",",O,","
298,the,O,DT
298,performance,B,NN
298,of,O,IN
298,all,O,DT
298,three,O,CD
298,models,O,NNS
298,peaks,B,VBP
298,when,O,WRB
298,K,B,NNP
298,=,I,NNP
298,1,I,CD
298,",",O,","
298,outperforming,B,VBG
298,their,O,PRP$
298,respective,B,JJ
298,dependency,I,NN
298,path,I,NN
298,-,I,:
298,based,I,VBN
298,counterpart,I,NN
298,(,I,(
298,K,I,NNP
298,=,I,NNP
298,0,I,CD
298,),I,)
298,.,O,.
299,We,O,PRP
299,find,B,VBP
299,that,I,IN
299,all,B,DT
299,three,I,CD
299,models,I,NNS
299,are,B,VBP
299,less,B,RBR
299,effective,I,JJ
299,when,B,WRB
299,the,O,DT
299,entire,B,JJ
299,dependency,I,NN
299,tree,I,NN
299,is,B,VBZ
299,present,B,JJ
299,",",O,","
299,indicating,O,VBG
299,that,O,IN
299,including,O,VBG
299,extra,O,JJ
299,information,O,NN
299,hurts,O,VBZ
299,performance,O,NN
299,.,O,.
300,Finally,O,RB
300,",",O,","
300,we,O,PRP
300,note,O,VBP
300,that,O,IN
300,contextualizing,B,VBG
300,the,O,DT
300,GCN,B,NNP
300,makes,B,VBZ
300,it,I,PRP
300,less,B,RBR
300,sensitive,I,JJ
300,to,B,TO
300,changes,B,NNS
300,in,B,IN
300,the,O,DT
300,tree,B,JJ
300,structures,I,NNS
300,provided,O,VBN
300,",",O,","
300,presumably,O,RB
300,because,O,IN
300,the,O,DT
300,model,O,NN
300,can,O,MD
300,use,O,VB
300,word,O,NN
300,sequence,O,NN
300,information,O,NN
300,in,O,IN
300,the,O,DT
300,LSTM,O,NNP
300,layer,O,NN
300,to,O,TO
300,recover,O,VB
300,any,O,DT
300,off,O,RP
300,-,O,:
300,path,O,NN
300,information,O,NN
300,that,O,IN
300,it,O,PRP
300,needs,O,VBZ
300,for,O,IN
300,correct,O,JJ
300,relation,O,NN
300,extraction,O,NN
300,.,O,.
301,We,O,PRP
301,find,O,VBP
301,that,O,IN
301,:,O,:
301,The,O,DT
301,entity,B,NN
301,representations,I,NNS
301,and,I,CC
301,feedforward,I,JJ
301,layers,I,NNS
301,contribute,B,VBP
301,1.0,B,CD
301,F,I,NNP
301,1,I,CD
301,.,O,.
302,(,O,(
302,2,O,CD
302,),O,)
302,When,O,WRB
302,we,O,PRP
302,remove,B,VBP
302,the,O,DT
302,dependency,B,NN
302,structure,I,NN
302,(,O,(
302,i.e.,O,JJ
302,",",O,","
302,setting,O,VBG
302,to,O,TO
302,I,O,PRP
302,),O,)
302,",",O,","
302,the,O,DT
302,score,B,NN
302,drops,B,NNS
302,by,I,IN
302,3.2,B,CD
302,F,I,NNP
302,1,I,CD
302,.,O,.
303,(,O,(
303,3,O,CD
303,),O,)
303,F,B,NNP
303,1,I,CD
303,drops,B,NNS
303,by,I,IN
303,10.3,B,CD
303,when,B,WRB
303,we,I,PRP
303,remove,I,VBP
303,the,O,DT
303,feedforward,B,NN
303,layers,I,NNS
303,",",O,","
303,the,O,DT
303,LSTM,B,NNP
303,component,I,NN
303,and,O,CC
303,the,O,DT
303,dependency,B,NN
303,structure,I,NN
303,altogether,O,RB
303,.,O,.
304,(,O,(
304,4,O,CD
304,),O,)
304,Removing,B,VBG
304,the,O,DT
304,pruning,B,NN
304,(,O,(
304,i.e.,O,FW
304,",",O,","
304,using,O,VBG
304,full,O,JJ
304,trees,O,NNS
304,as,O,IN
304,input,O,NN
304,),O,)
304,further,O,RBR
304,hurts,B,VBZ
304,the,O,DT
304,result,B,NN
304,by,B,IN
304,another,I,DT
304,9.7,B,CD
304,F,I,NNP
304,1,I,CD
304,.,O,.
305,RESIDE,O,NN
305,:,O,:
305,Improving,O,VBG
305,Distantly,B,NNP
305,-,I,:
305,Supervised,I,VBD
305,Neural,I,JJ
305,Relation,I,NNP
305,Extraction,I,NNP
305,using,O,VBG
305,Side,O,NNP
305,Information,O,NN
306,Distantly,B,RB
306,-,I,:
306,supervised,I,VBN
306,Relation,I,NNP
306,Extraction,I,NNP
306,(,I,(
306,RE,I,NNP
306,),I,)
306,methods,O,NNS
306,train,O,VBP
306,an,O,DT
306,extractor,O,NN
306,by,O,IN
306,automatically,O,RB
306,aligning,O,VBG
306,relation,O,NN
306,instances,O,NNS
306,in,O,IN
306,a,O,DT
306,Knowledge,O,NNP
306,Base,O,NNP
306,(,O,(
306,KB,O,NNP
306,),O,)
306,with,O,IN
306,unstructured,O,JJ
306,text,O,NN
306,.,O,.
307,RE,B,NNP
307,models,O,NNS
307,usually,O,RB
307,ignore,O,VBP
307,such,O,JJ
307,readily,O,RB
307,available,O,JJ
307,side,O,NN
307,information,O,NN
307,.,O,.
308,Relation,B,NN
308,Extraction,I,NNP
308,(,I,(
308,RE,I,NNP
308,),I,)
308,attempts,O,VBZ
308,to,O,TO
308,fill,O,VB
308,this,O,DT
308,gap,O,NN
308,by,O,IN
308,extracting,O,VBG
308,semantic,O,JJ
308,relationships,O,NNS
308,between,O,IN
308,entity,O,NN
308,pairs,O,NNS
308,from,O,IN
308,plain,O,JJ
308,text,O,NN
308,.,O,.
309,In,O,IN
309,this,O,DT
309,paper,O,NN
309,",",O,","
309,we,O,PRP
309,propose,B,VBP
309,RESIDE,B,NNP
309,",",O,","
309,a,O,DT
309,novel,B,JJ
309,distant,I,NN
309,supervised,I,VBD
309,relation,I,NN
309,extraction,I,NN
309,method,I,NN
309,which,O,WDT
309,utilizes,B,VBZ
309,additional,B,JJ
309,supervision,I,NN
309,from,B,IN
309,KB,B,NNP
309,through,B,IN
309,its,O,PRP$
309,neural,B,JJ
309,network,I,NN
309,based,I,VBN
309,architecture,I,NN
309,.,O,.
310,RESIDE,B,NNP
310,makes,B,VBZ
310,principled,B,VBN
310,use,I,NN
310,of,B,IN
310,entity,B,NN
310,type,I,NN
310,and,I,CC
310,relation,I,NN
310,alias,I,NNS
310,information,I,NN
310,from,B,IN
310,KBs,B,NNP
310,",",O,","
310,to,B,TO
310,impose,I,VB
310,soft,B,JJ
310,constraints,I,NNS
310,while,B,IN
310,predicting,I,VBG
310,the,O,DT
310,relation,B,NN
310,.,O,.
311,It,O,PRP
311,uses,B,VBZ
311,encoded,B,VBD
311,syntactic,I,JJ
311,information,I,NN
311,obtained,B,VBN
311,from,I,IN
311,Graph,B,NNP
311,Convolution,I,NNP
311,Networks,I,NNP
311,(,I,(
311,GCN,I,NNP
311,),I,)
311,",",O,","
311,along,B,IN
311,with,I,IN
311,embedded,B,JJ
311,side,I,NN
311,information,I,NN
311,",",O,","
311,to,B,TO
311,improve,I,VB
311,neural,B,JJ
311,relation,I,NN
311,extraction,I,NN
311,.,O,.
312,RESIDE,O,NNP
312,'s,O,POS
312,source,O,NN
312,code,O,NN
312,and,O,CC
312,datasets,O,NNS
312,used,O,VBN
312,in,O,IN
312,the,O,DT
312,paper,O,NN
312,are,O,VBP
312,available,O,JJ
312,at,O,IN
312,http://github.com,B,NN
312,/,I,NNP
312,malllabiisc,I,NN
312,/,I,NNP
312,RESIDE,I,NNP
312,.,O,.
313,Mintz,B,NN
313,:,O,:
313,Multi-class,B,JJ
313,logistic,I,JJ
313,regression,I,NN
313,model,I,NN
313,proposed,O,VBN
313,by,O,IN
313,for,B,IN
313,distant,B,JJ
313,supervision,I,NN
313,paradigm,I,NN
313,.,O,.
314,MultiR,B,NN
314,:,O,:
314,Probabilistic,B,JJ
314,graphical,I,JJ
314,model,I,NN
314,for,B,IN
314,multi,B,JJ
314,instance,I,NN
314,learning,I,NN
314,by,O,IN
314,MIMLRE,B,NNP
314,:,O,:
315,A,O,DT
315,graphical,B,JJ
315,model,I,NN
315,which,O,WDT
315,jointly,B,RB
315,models,I,NNS
315,multiple,B,JJ
315,instances,I,NNS
315,and,I,CC
315,multiple,I,JJ
315,labels,I,NNS
315,.,O,.
316,More,O,JJR
316,details,O,NNS
316,in,O,IN
316,.,O,.
316,PCNN,B,NN
316,:,O,:
316,A,O,DT
316,CNN,B,NNP
316,based,I,VBN
316,relation,I,NN
316,extraction,I,NN
316,model,I,NN
316,by,O,IN
316,which,O,WDT
316,uses,B,VBZ
316,piecewise,B,NN
316,max,I,SYM
316,-,I,:
316,pooling,I,NN
316,for,B,IN
316,sentence,B,NN
316,representation,I,NN
316,.,O,.
317,PCNN,B,NNP
317,+,I,NNP
317,ATT,I,NNP
317,:,O,:
317,A,O,DT
317,piecewise,B,NN
317,max,I,SYM
317,-,I,:
317,pooling,I,NN
317,over,B,IN
317,CNN,B,NNP
317,based,I,VBN
317,model,I,NN
317,which,O,WDT
317,is,O,VBZ
317,used,O,VBN
317,by,O,IN
317,to,B,TO
317,get,I,VB
317,sentence,B,NN
317,representation,I,NN
317,followed,B,VBN
317,by,I,IN
317,attention,B,NN
317,over,I,IN
317,sentences,I,NNS
317,.,O,.
318,BGWA,B,NN
318,:,O,:
318,Bi,B,NNP
318,-,I,:
318,GRU,I,NNP
318,based,I,VBN
318,relation,I,NN
318,extraction,I,NN
318,model,I,NN
318,with,B,IN
318,word,B,NN
318,and,I,CC
318,sentence,I,NN
318,level,I,NN
318,attention,I,NN
318,),O,)
318,.,O,.
319,Overall,O,JJ
319,",",O,","
319,we,O,PRP
319,find,B,VBP
319,that,I,IN
319,RESIDE,B,NNP
319,achieves,B,VBZ
319,higher,B,JJR
319,precision,I,NN
319,over,B,IN
319,the,O,DT
319,entire,B,JJ
319,recall,I,NN
319,range,I,NN
319,on,B,IN
319,both,B,CC
319,the,I,DT
319,datasets,I,NNS
319,.,O,.
320,All,O,PDT
320,the,O,DT
320,non-neural,B,JJ
320,baselines,I,NNS
320,could,B,MD
320,not,I,RB
320,perform,I,VB
320,well,B,RB
320,as,O,IN
320,the,O,DT
320,features,O,NNS
320,used,O,VBN
320,by,O,IN
320,them,O,PRP
320,are,O,VBP
320,mostly,O,RB
320,derived,O,VBN
320,from,O,IN
320,NLP,O,NNP
320,tools,O,NNS
320,which,O,WDT
320,can,O,MD
320,be,O,VB
320,erroneous,O,JJ
320,.,O,.
321,RESIDE,B,NNP
321,outperforms,B,VBZ
321,PCNN,B,NNP
321,+,I,NNP
321,ATT,I,NNP
321,and,I,CC
321,BGWA,I,NNP
321,which,O,WDT
321,indicates,O,VBZ
321,that,O,IN
321,incorporating,O,VBG
321,side,O,JJ
321,information,O,NN
321,helps,O,VBZ
321,in,O,IN
321,improving,O,VBG
321,the,O,DT
321,performance,O,NN
321,of,O,IN
321,the,O,DT
321,model,O,NN
321,.,O,.
322,The,O,DT
322,higher,B,JJR
322,performance,I,NN
322,of,B,IN
322,BGWA,B,NNP
322,and,I,CC
322,PCNN,I,NNP
322,+,I,NNP
322,ATT,I,NNP
322,over,B,IN
322,PCNN,B,NNP
322,shows,B,NNS
322,that,I,IN
322,attention,B,NN
322,helps,B,VBZ
322,in,I,IN
322,distant,B,NN
322,supervised,I,VBN
322,RE,I,NNP
322,.,O,.
323,The,O,DT
323,results,O,NNS
323,validate,B,VBP
323,that,I,IN
323,GCNs,B,NNP
323,are,O,VBP
323,effective,B,JJ
323,at,I,IN
323,encoding,I,VBG
323,syntactic,B,JJ
323,information,I,NN
323,.,O,.
324,Further,O,RB
324,",",O,","
324,the,O,DT
324,improvement,O,NN
324,from,O,IN
324,side,B,NN
324,information,I,NN
324,shows,O,VBZ
324,that,O,IN
324,it,O,PRP
324,is,O,VBZ
324,complementary,O,JJ
324,to,O,TO
324,the,O,DT
324,features,O,NNS
324,extracted,O,VBD
324,from,O,IN
324,text,O,NN
324,",",O,","
324,thus,O,RB
324,validating,O,VBG
324,the,O,DT
324,central,O,JJ
324,thesis,O,NN
324,of,O,IN
324,this,O,DT
324,paper,O,NN
324,",",O,","
324,that,O,IN
324,inducing,B,VBG
324,side,O,JJ
324,information,O,NN
324,leads,B,VBZ
324,to,I,TO
324,improved,B,VBN
324,relation,I,NN
324,extraction,I,NN
324,.,O,.
325,We,O,PRP
325,find,O,VBP
325,that,O,IN
325,the,O,DT
325,model,B,NN
325,performs,B,NNS
325,best,B,RB
325,when,B,WRB
325,aliases,B,NNS
325,are,O,VBP
325,provided,B,VBN
325,by,I,IN
325,the,O,DT
325,KB,B,NNP
325,itself,O,PRP
325,.,O,.
326,Overall,O,JJ
326,",",O,","
326,we,O,PRP
326,find,O,VBP
326,that,O,IN
326,RESIDE,B,NNP
326,gives,B,VBZ
326,competitive,B,JJ
326,performance,I,NN
326,even,O,RB
326,when,B,WRB
326,very,B,RB
326,limited,I,JJ
326,amount,I,NN
326,of,I,IN
326,relation,I,NN
326,alias,I,NN
326,information,I,NN
326,is,B,VBZ
326,available,B,JJ
326,.,O,.
327,We,O,PRP
327,observe,B,VBP
327,that,O,DT
327,performance,B,NN
327,improves,B,VBZ
327,further,I,RBR
327,with,I,IN
327,the,O,DT
327,availability,B,NN
327,of,I,IN
327,more,I,JJR
327,alias,I,JJ
327,information,I,NN
327,.,O,.
328,Neural,B,JJ
328,Relation,I,NNP
328,Extraction,I,NNP
328,via,O,IN
328,Inner,O,NNP
328,-,O,:
328,Sentence,O,NN
328,Noise,O,NNP
328,Reduction,O,NNP
328,and,O,CC
328,Transfer,O,NNP
328,Learning,O,NNP
329,Relation,B,NNP
329,extraction,I,NN
329,aims,O,VBZ
329,to,O,TO
329,extract,O,VB
329,relations,O,NNS
329,between,O,IN
329,pairs,O,NNS
329,of,O,IN
329,marked,O,JJ
329,entities,O,NNS
329,in,O,IN
329,raw,O,JJ
329,texts,O,NN
329,.,O,.
330,In,O,IN
330,this,O,DT
330,paper,O,NN
330,",",O,","
330,we,O,PRP
330,propose,B,VBP
330,a,O,DT
330,novel,B,NN
330,word,I,NN
330,-,I,:
330,level,I,NN
330,approach,I,NN
330,for,B,IN
330,distant,B,JJ
330,supervised,I,JJ
330,relation,I,NN
330,extraction,I,NN
330,by,I,IN
330,reducing,I,VBG
330,inner-sentence,B,JJ
330,noise,I,NN
330,and,O,CC
330,improving,B,VBG
330,robustness,B,NN
330,against,B,IN
330,noisy,B,JJ
330,words,I,NNS
330,.,O,.
331,To,B,TO
331,reduce,I,VB
331,innersentence,B,NN
331,noise,I,NN
331,",",O,","
331,we,O,PRP
331,utilize,B,VBP
331,a,O,DT
331,novel,B,NN
331,Sub,I,NNP
331,-,I,:
331,Tree,I,CD
331,Parse,I,NNP
331,(,I,(
331,STP,I,NNP
331,),I,)
331,method,I,NN
331,to,B,TO
331,remove,I,VB
331,irrelevant,B,JJ
331,words,I,NNS
331,by,B,IN
331,intercepting,I,VBG
331,a,O,DT
331,subtree,B,JJ
331,under,B,IN
331,the,O,DT
331,parent,B,NN
331,of,I,IN
331,entities,I,NNS
331,',I,POS
331,lowest,I,JJS
331,common,I,JJ
331,ancestor,I,NN
331,.,O,.
332,Furthermore,O,RB
332,",",O,","
332,the,O,DT
332,entity,B,NN
332,-,I,:
332,wise,I,NN
332,attention,I,NN
332,is,O,VBZ
332,adopted,O,VBN
332,to,B,TO
332,alleviate,I,VB
332,the,O,DT
332,influence,B,NN
332,of,I,IN
332,noisy,I,NN
332,words,I,NNS
332,in,B,IN
332,the,O,DT
332,subtree,B,NN
332,and,O,CC
332,emphasize,B,VB
332,the,O,DT
332,task,B,NN
332,-,I,:
332,relevant,I,JJ
332,features,I,NNS
332,.,O,.
333,To,O,TO
333,tackle,O,VB
333,the,O,DT
333,second,O,JJ
333,challenge,O,NN
333,",",O,","
333,we,O,PRP
333,initialize,B,VBP
333,our,O,PRP$
333,model,B,NN
333,parameters,I,NNS
333,with,B,IN
333,a,B,DT
333,priori,I,JJ
333,knowledge,I,NN
333,learned,B,VBN
333,from,I,IN
333,the,O,DT
333,entity,B,NN
333,type,I,JJ
333,classification,I,NN
333,task,I,NN
333,by,B,IN
333,transfer,B,NN
333,learning,I,NN
333,.,O,.
334,In,O,IN
334,the,O,DT
334,experiment,O,NN
334,",",O,","
334,we,O,PRP
334,utilize,B,VBP
334,word2vec,B,JJ
334,2,O,CD
334,to,B,TO
334,train,I,VB
334,word,B,NN
334,embeddings,I,NNS
334,on,B,IN
334,NYT,B,NNP
334,corpus,I,NN
334,.,O,.
335,The,O,DT
335,grid,B,JJ
335,search,I,NN
335,approach,I,NN
335,is,O,VBZ
335,used,O,VBN
335,to,B,TO
335,select,I,VB
335,optimal,B,JJ
335,learning,I,VBG
335,rate,I,NN
335,lr,I,NN
335,for,B,IN
335,Adam,B,NNP
335,optimizer,I,NN
335,among,B,IN
335,{,O,(
335,0.1,B,CD
335,",",I,","
335,0.001,I,CD
335,",",I,","
335,0.0005,I,CD
335,",",I,","
335,0.0001,I,CD
335,},O,)
335,",",O,","
335,GRU,B,NNP
335,size,I,NN
335,m,I,NN
335,?,I,.
335,{,O,(
335,100,B,CD
335,",",I,","
335,160,I,CD
335,",",I,","
335,230,I,CD
335,",",I,","
335,400,I,CD
335,},O,)
335,",",O,","
335,position,B,NN
335,embedding,I,VBG
335,size,I,NN
335,l,I,NN
335,?,I,.
335,{,O,(
335,5,B,CD
335,",",I,","
335,10,I,CD
335,",",I,","
335,15,I,CD
335,",",I,","
335,20}.,I,CD
335,shows,O,NNS
335,all,O,DT
335,parameters,O,NNS
335,for,O,IN
335,our,O,PRP$
335,task,O,NN
335,.,O,.
336,GRU,B,NNP
336,size,I,NN
336,m,I,NN
336,230,B,CD
337,Word,B,NNP
337,embedding,I,VBG
337,dimension,I,NN
337,k,I,VBD
337,50,B,CD
337,POS,B,NNP
337,embedding,I,VBG
337,dimension,I,NN
337,l,I,NN
337,5,B,CD
337,Batch,B,NNP
337,size,I,NN
337,n,I,RB
337,50,B,CD
337,Entity,B,NNP
337,-,I,:
337,Task,I,NN
337,weights,I,NNS
337,(,O,(
337,?,O,.
338,head,O,NN
338,",",O,","
338,?,O,.
338,tail,O,NN
338,),O,)
338,"0.5,0.5",B,CD
338,Entity,B,NNP
338,-,I,:
338,Relation,I,NN
338,Task,I,NNP
338,weight,I,NN
338,?,O,.
339,0.3,B,CD
339,Learning,B,VBG
339,rate,I,NN
339,lr,I,NNS
339,0.001,B,CD
339,Dropout,B,NNP
339,probability,I,NN
339,p,I,NN
339,0.5,B,CD
339,l,B,NN
339,2,I,CD
339,penalty,I,NN
339,?,O,.
340,0.0001,B,CD
341,From,O,IN
341,",",O,","
341,we,O,PRP
341,can,O,MD
341,observe,B,VB
341,that,O,IN
341,the,O,DT
341,model,B,NN
341,with,B,IN
341,the,O,DT
341,STP,B,NNP
341,performs,B,NNS
341,best,B,JJS
341,",",O,","
341,and,O,CC
341,the,O,DT
341,SDP,B,NNP
341,model,I,NN
341,obtains,B,VBZ
341,an,O,DT
341,even,B,RB
341,worse,I,JJR
341,result,I,NN
341,than,B,IN
341,the,O,DT
341,pure,B,JJ
341,one,I,CD
341,.,O,.
342,The,O,DT
342,PR,B,NNP
342,curve,I,NN
342,areas,I,NNS
342,of,B,IN
342,BGRU,B,NNP
342,+,I,NNP
342,SDP,I,NNP
342,and,I,CC
342,BGRU,I,NNP
342,are,B,VBP
342,about,I,IN
342,0.332,B,CD
342,and,I,CC
342,0.337,I,CD
342,respectively,O,RB
342,",",O,","
342,while,O,IN
342,BGRU,B,NNP
342,+,I,NNP
342,STP,I,NNP
342,increases,B,VBZ
342,it,I,PRP
342,to,I,TO
342,0.366,B,CD
342,.,O,.
343,The,O,DT
343,result,O,NN
343,indicates,O,VBZ
343,:,O,:
343,(,O,(
343,1,O,CD
343,),O,)
343,Our,B,PRP$
343,STP,I,NN
343,can,O,MD
343,get,B,VB
343,rid,I,JJ
343,of,I,IN
343,irrelevant,B,JJ
343,words,I,NNS
343,in,B,IN
343,each,B,DT
343,instance,I,NN
343,and,O,CC
343,obtain,B,VB
343,more,B,JJR
343,precise,I,JJ
343,sentence,I,NN
343,representation,I,NN
343,for,O,IN
343,relation,O,NN
343,extraction,O,NN
343,.,O,.
344,(,O,(
344,2,O,CD
344,),O,)
344,The,O,DT
344,SDP,B,NNP
344,method,I,NN
344,is,O,VBZ
344,not,B,RB
344,appropriate,I,JJ
344,to,I,TO
344,handle,I,VB
344,low,B,JJ
344,-,I,:
344,quality,I,NN
344,sentences,I,NNS
344,where,B,WRB
344,key,B,JJ
344,relation,I,NN
344,words,I,NNS
344,are,O,VBP
344,not,B,RB
344,in,I,IN
344,the,O,DT
344,SDP,B,NNP
344,.,O,.
345,From,O,IN
345,and,O,CC
345,",",O,","
345,we,O,PRP
345,can,O,MD
345,obtain,O,VB
345,:,O,:
345,(,O,(
345,1,O,CD
345,),O,)
345,Regardless,O,NNP
345,of,O,IN
345,the,O,DT
345,dataset,O,NN
345,that,O,IN
345,we,O,PRP
345,employ,O,VBP
345,",",O,","
345,BGRU,B,NNP
345,-,I,:
345,WLA,I,NNP
345,(,I,(
345,+,I,NNP
345,STP,I,NNP
345,),I,)
345,+,I,VBP
345,EWA,I,NNP
345,outperforms,B,NNS
345,BGRU,B,NNP
345,(+,I,NNP
345,STP,I,NNP
345,),I,)
345,.,O,.
346,To,O,TO
346,be,O,VB
346,more,O,RBR
346,specific,O,JJ
346,",",O,","
346,the,O,DT
346,PR,B,NNP
346,curve,I,NN
346,area,I,NN
346,has,O,VBZ
346,a,O,DT
346,relative,B,JJ
346,improvement,I,NN
346,of,B,IN
346,over,B,IN
346,2.3,I,CD
346,%,I,NN
346,",",O,","
346,which,O,WDT
346,demonstrates,O,VBZ
346,that,O,IN
346,entity,O,NN
346,-,O,:
346,wise,O,NN
346,hidden,O,JJ
346,states,O,NNS
346,in,O,IN
346,the,O,DT
346,BGRU,O,NNP
346,present,O,NN
346,more,O,RBR
346,precise,O,JJ
346,relational,O,NN
346,features,O,NNS
346,than,O,IN
346,other,O,JJ
346,word,O,NN
346,states,O,NNS
346,.,O,.
347,EWA,B,NNP
347,achieves,B,VBZ
347,further,B,JJ
347,improvements,I,NNS
347,and,O,CC
347,outperforms,B,VBZ
347,the,O,DT
347,baseline,B,NN
347,by,B,IN
347,over,I,IN
347,4.6,B,CD
347,%,I,NN
347,",",O,","
347,because,O,IN
347,it,O,PRP
347,considers,O,VBZ
347,more,O,JJR
347,information,O,NN
347,than,O,IN
347,entity,O,NN
347,or,O,CC
347,relational,O,JJ
347,words,O,NNS
347,alone,O,RB
347,.,O,.
348,(,O,(
348,1,O,CD
348,),O,)
348,Regardless,O,NNP
348,of,O,IN
348,the,O,DT
348,dataset,O,NN
348,that,O,IN
348,we,O,PRP
348,use,O,VBP
348,",",O,","
348,models,B,NNS
348,with,I,IN
348,TL,I,NNP
348,achieve,B,VBP
348,better,B,JJR
348,performance,I,NN
348,",",O,","
348,which,O,WDT
348,improve,B,VBP
348,the,O,DT
348,PR,B,NNP
348,curve,I,NN
348,area,I,NN
348,by,B,IN
348,over,B,IN
348,4.7,I,CD
348,%,I,NN
348,.,O,.
349,(,O,(
349,2,O,CD
349,),O,)
349,BGRU,B,NNP
349,+,I,NNP
349,STP,I,NNP
