sentence_id,words,labels,pos_tag
62,has,B,VBZ
62,caused,B,VBN
62,the,B,DT
62,novel,I,JJ
62,coronavirus,I,NN
62,disease,I,NN
62,(,I,(
62,COVID-19,I,NNP
62,),I,)
62,outbreak,I,NN
62,in,B,IN
62,Wuhan,I,NNP
62,",",I,","
62,China,I,NNP
62,.,O,.
63,The,B,DT
63,mutations,I,NNS
63,might,B,MD
63,affect,B,VB
63,the,B,DT
63,severity,I,NN
63,and,I,CC
63,spread,I,NN
63,of,I,IN
63,the,I,DT
63,SARS,I,NNP
63,-,I,:
63,CoV-2,I,NN
64,Movement,B,JJ
64,restriction,I,NN
64,greatly,B,RB
64,reduced,B,VBD
64,the,B,DT
64,number,I,NN
64,of,I,IN
64,infections,I,NNS
64,from,B,IN
64,5,I,CD
64,February,I,NNP
64,onwards,I,NNS
64,.,O,.
65,Thus,O,RB
65,",",O,","
65,our,B,PRP$
65,results,I,NNS
65,suggest,B,VBP
65,that,O,IN
65,these,B,DT
65,drugs,I,NNS
65,could,B,MD
65,act,B,VB
65,against,I,IN
65,SARS,B,NNP
65,-,I,:
65,CoV-2,I,JJ
65,by,O,IN
65,altering,B,VBG
65,the,B,DT
65,folding,I,VBG
65,pathway,I,NN
65,of,I,IN
65,its,I,PRP$
65,receptor,I,NN
65,ACE2,I,NNP
66,Overall,O,JJ
66,",",O,","
66,our,B,PRP$
66,results,I,NNS
66,demonstrate,B,VB
66,the,O,DT
66,potential,B,JJ
66,efficacy,B,NN
66,of,O,IN
66,human,B,JJ
66,Type,I,NNP
66,I,I,PRP
66,IFN,I,NNP
66,in,O,IN
66,suppressing,B,VBG
66,SARS,B,NNP
66,-,I,:
66,CoV-2,I,JJ
66,infection,I,NN
67,With,O,IN
67,a,O,DT
67,modest,B,JJ
67,25,B,CD
67,%,I,NN
67,reduction,B,NN
67,in,I,IN
67,COVID-19,B,NNP
67,transmissibility,I,NN
67,via,B,IN
67,community,I,NN
67,-,I,:
67,level,I,NN
67,interventions,I,NNS
67,",",O,","
67,the,B,DT
67,epidemic,I,JJ
67,progression,I,NN
67,could,B,MD
67,be,O,VB
67,delayed,B,VBN
67,by,O,IN
67,up,B,IN
67,to,I,TO
67,34,I,CD
67,days,I,NNS
67,.,O,.
68,The,B,DT
68,genomic,I,JJ
68,signature,I,NN
68,analysis,I,NN
68,demonstrates,B,VBZ
68,that,O,IN
68,a,O,DT
68,strong,B,JJ
68,association,B,NN
68,between,O,IN
68,the,B,DT
68,time,I,NN
68,of,I,IN
68,sample,I,JJ
68,collection,I,NN
68,",",O,","
68,location,B,NN
68,of,I,IN
68,sample,I,NN
68,and,O,CC
68,accumulation,B,NN
68,of,I,IN
68,genetic,I,JJ
68,diversity,I,NN
68,.,O,.
69,Levels,B,NNS
69,of,I,IN
69,social,I,JJ
69,support,I,NN
69,for,B,IN
69,medical,I,JJ
69,staff,I,NN
69,were,O,VBD
69,significantly,B,RB
69,associated,B,VBN
69,with,I,IN
69,self,B,PRP
69,-,I,:
69,efficacy,I,NN
69,and,O,CC
69,sleep,B,JJ
69,quality,I,NN
69,and,O,CC
69,negatively,B,RB
69,associated,B,VBN
69,with,I,IN
69,the,B,DT
69,degree,I,NN
69,of,I,IN
69,anxiety,I,NN
69,and,O,CC
69,stress,B,NN
69,.,O,.
70,SEM,B,NN
70,showed,B,VBD
70,that,O,IN
70,medical,B,JJ
70,staff,I,NN
70,in,B,IN
70,China,I,NNP
70,who,B,WP
70,were,I,VBD
70,treating,I,VBG
70,patients,I,NNS
70,with,I,IN
70,COVID-19,I,NNP
70,infection,I,NN
70,during,B,IN
70,January,I,NNP
70,and,I,CC
70,February,I,NNP
70,2020,I,CD
70,had,O,VBD
70,levels,B,NNS
70,of,I,IN
70,anxiety,I,NN
70,",",O,","
70,stress,B,NN
70,",",O,","
70,and,O,CC
70,self,B,PRP
70,-,I,:
70,efficacy,I,NN
70,that,O,WDT
70,were,O,VBD
70,dependent,B,JJ
70,on,I,IN
70,sleep,B,JJ
70,quality,I,NN
70,and,O,CC
70,social,B,JJ
70,support,I,NN
71,There,O,EX
71,was,O,VBD
71,no,B,DT
71,statistically,B,RB
71,significant,I,JJ
71,difference,B,NN
71,between,O,IN
71,the,B,DT
71,smoking,I,NN
71,rates,I,NNS
71,of,O,IN
71,survivors,B,NNS
71,and,O,CC
71,non,B,JJ
71,-,I,:
71,survivors,I,NNS
71,(,O,(
71,p=0.21,O,NN
71,),O,)
71,with,B,IN
71,regard,I,NN
71,to,I,TO
71,mortality,I,NN
71,from,I,IN
71,COVID-19,I,NNP
71,.,O,.
72,Preliminary,B,JJ
72,evidence,I,NN
72,that,O,IN
72,higher,B,JJR
72,temperatures,B,NNS
72,are,O,VBP
72,associated,B,VBN
72,with,I,IN
72,lower,B,JJR
72,incidence,B,NN
72,of,I,IN
72,COVID-19,I,NNP
72,",",O,","
72,for,B,IN
72,cases,I,NNS
72,reported,I,VBN
72,globally,I,RB
72,up,I,IN
72,to,I,TO
72,29th,I,CD
72,February,I,NNP
72,2020,I,CD
73,Using,O,VBG
73,global,B,JJ
73,line,I,NN
73,-,I,:
73,list,I,NN
73,data,I,NNS
73,on,I,IN
73,COVID-19,I,NNP
73,cases,I,NNS
73,reported,I,VBD
73,until,I,IN
73,29th,I,CD
73,February,I,NNP
73,2020,I,CD
73,and,O,CC
73,global,B,JJ
73,gridded,I,JJ
73,temperature,I,NN
73,data,I,NNS
73,",",O,","
73,and,O,CC
73,after,B,IN
73,adjusting,I,VBG
73,for,I,IN
73,surveillance,I,NN
73,capacity,I,NN
73,and,I,CC
73,time,I,NN
73,since,I,IN
73,first,I,RB
73,imported,I,VBN
73,case,I,NN
73,",",O,","
73,higher,B,JJR
73,average,B,JJ
73,temperature,I,NN
73,was,O,VBD
73,strongly,B,RB
73,associated,B,VBN
73,with,I,IN
73,lower,B,JJR
73,COVID-19,B,NNP
73,incidence,I,NN
73,for,B,IN
73,temperatures,I,NNS
73,of,I,IN
73,1,I,CD
73,°,I,JJ
73,C,I,NNP
73,and,I,CC
73,higher,I,JJR
73,.,O,.
74,Preventive,B,JJ
74,measures,I,NNS
74,such,O,JJ
74,as,O,IN
74,masks,B,NNS
74,",",O,","
74,hand,B,NN
74,hygiene,I,NN
74,practices,I,NNS
74,",",O,","
74,avoidance,B,NN
74,of,I,IN
74,public,I,JJ
74,contact,I,NN
74,",",O,","
74,case,B,NN
74,detection,I,NN
74,",",O,","
74,contact,B,NN
74,tracing,I,NN
74,",",O,","
74,and,O,CC
74,quarantines,B,NNS
74,have,O,VBP
74,been,O,VBN
74,discussed,B,VBN
74,as,I,IN
74,ways,I,NNS
74,to,O,TO
74,reduce,B,VB
74,transmission,B,NN
74,.,O,.
75,Patients,B,NNS
75,with,I,IN
75,digestive,I,JJ
75,symptoms,I,NNS
75,had,O,VBD
75,higher,B,JJR
75,mean,B,JJ
75,liver,I,NN
75,enzyme,I,NN
75,levels,I,NNS
75,",",O,","
75,lower,B,JJR
75,monocyte,B,NN
75,count,I,NN
75,",",O,","
75,longer,B,JJR
75,prothrombin,B,JJ
75,time,I,NN
75,",",O,","
75,and,O,CC
75,received,B,VBD
75,more,B,RBR
75,antimicrobial,I,JJ
75,treatment,I,NN
75,than,O,IN
75,those,B,DT
75,without,I,IN
75,digestive,I,JJ
75,symptoms,I,NNS
75,.,O,.
76,Our,B,PRP$
76,prognosis,I,NN
76,suggests,B,VBZ
76,that,O,IN
76,in,B,IN
76,the,I,DT
76,absence,I,NN
76,of,I,IN
76,disease,I,NN
76,control,I,NN
76,interventions,I,NNS
76,and,I,CC
76,traffic,I,NN
76,restrictions,I,NNS
76,",",O,","
76,the,B,DT
76,nation,I,NN
76,-,I,:
76,wide,I,JJ
76,infected,I,JJ
76,fraction,I,NN
76,could,B,MD
76,reach,B,VB
76,~7,B,CD
76,%,I,NN
76,when,B,WRB
76,the,I,DT
76,epidemic,I,JJ
76,hits,I,VBZ
76,its,I,PRP$
76,peak,I,NN
76,by,I,IN
76,early,I,JJ
76,June,I,NNP
76,.,O,.
77,Based,O,VBN
77,on,O,IN
77,our,B,PRP$
77,model,I,NN
77,predictions,I,NNS
77,for,I,IN
77,the,I,DT
77,March,I,NNP
77,14,I,CD
77,-,I,:
77,16,I,CD
77,timeframe,I,NN
77,",",O,","
77,the,B,DT
77,national,I,JJ
77,epidemic,I,JJ
77,peak,I,NN
77,could,B,MD
77,be,O,VB
77,expected,B,VBN
77,to,O,TO
77,arrive,B,VB
77,by,B,IN
77,early,I,JJ
77,June,I,NNP
77,",",O,","
77,corresponding,B,VBG
77,to,I,TO
77,a,B,DT
77,daily,I,JJ
77,active,I,JJ
77,count,I,NN
77,of,I,IN
77,≈,I,$
77,7,I,CD
77,%,I,NN
77,of,B,IN
77,the,I,DT
77,US,I,NNP
77,population,I,NN
77,",",O,","
77,if,B,IN
77,no,I,DT
77,containment,I,NN
77,plans,I,NNS
77,are,I,VBP
77,implemented,I,VBN
77,.,O,.
78,The,B,DT
78,basic,I,JJ
78,reproduction,I,NN
78,number,I,NN
78,(,O,(
78,R0,B,NNP
78,),O,)
78,",",O,","
78,which,O,WDT
78,defines,B,VBZ
78,the,B,DT
78,mean,I,JJ
78,number,I,NN
78,of,I,IN
78,secondary,I,JJ
78,cases,I,NNS
78,generated,I,VBN
78,by,I,IN
78,one,I,CD
78,primary,I,JJ
78,case,I,NN
78,when,B,WRB
78,the,I,DT
78,population,I,NN
78,is,I,VBZ
78,largely,I,RB
78,susceptible,I,JJ
78,to,I,TO
78,infection,I,NN
78,",",O,","
78,determines,B,VBZ
78,the,B,DT
78,overall,I,JJ
78,number,I,NN
78,of,I,IN
78,people,I,NNS
78,who,I,WP
78,are,I,VBP
78,likely,I,JJ
78,to,I,TO
78,be,I,VB
78,infected,I,VBN
78,",",O,","
78,or,O,CC
78,more,O,RBR
78,precisely,O,RB
78,the,B,DT
78,area,I,NN
78,under,I,IN
78,the,I,DT
78,epidemic,I,JJ
78,curve,I,NN
78,.,O,.
79,Guidelines,B,NNS
79,developed,I,VBN
79,by,I,IN
79,experts,I,NNS
79,can,O,MD
79,improve,B,VB
79,the,B,DT
79,treatment,I,NN
79,of,I,IN
79,COVID-19,I,NNP
79,.,O,.
80,Second,O,JJ
80,",",O,","
80,we,O,PRP
80,demonstrate,B,VBP
80,how,O,WRB
80,simulation,B,NN
80,-,I,:
80,based,I,VBN
80,methodology,I,NN
80,can,O,MD
80,be,O,VB
80,used,O,VBN
80,to,O,TO
80,examine,B,VB
80,and,O,CC
80,predict,B,VB
80,the,O,DT
80,impacts,B,NNS
80,of,O,IN
80,epidemic,B,JJ
80,outbreaks,I,NNS
80,on,O,IN
80,the,B,DT
80,SC,I,NNP
80,performance,I,NN
80,using,B,VBG
80,the,I,DT
80,example,I,NN
80,of,I,IN
80,coronavirus,I,NN
80,COVID-19,I,NNP
80,and,O,CC
80,anyLogistix,B,JJ
80,simulation,I,NN
80,and,I,CC
80,optimization,I,NN
80,software,I,NN
80,.,O,.
81,What,B,WP
81,has,I,VBZ
81,happened,I,VBN
81,in,I,IN
81,China,I,NNP
81,shows,B,NNS
81,that,O,WDT
81,quarantine,B,VBP
81,",",O,","
81,social,B,JJ
81,distancing,I,NN
81,",",O,","
81,and,O,CC
81,isolation,B,NN
81,of,I,IN
81,infected,I,JJ
81,populations,I,NNS
81,can,O,MD
81,contain,B,VB
81,the,B,DT
81,epidemic.1,I,NN
82,One,B,CD
82,study,I,NN
82,(,O,(
82,"preprint),1",O,IN
82,using,O,VBG
82,single,O,JJ
82,-,O,:
82,cell,O,NN
82,sequencing,O,NN
82,",",O,","
82,found,B,VBD
82,that,O,IN
82,expression,B,NN
82,of,I,IN
82,ACE2,I,NNP
82,was,O,VBD
82,more,B,RBR
82,predominant,I,JJ
82,in,O,IN
82,Asian,B,JJ
82,men,I,NNS
82,",",O,","
82,which,O,WDT
82,might,B,MD
82,be,O,VB
82,the,O,DT
82,reason,B,NN
82,for,I,IN
82,the,O,DT
82,higher,B,JJR
82,prevalence,B,NN
82,of,I,IN
82,COVID-19,I,NNP
82,in,O,IN
82,this,B,DT
82,subgroup,I,NN
82,of,I,IN
82,patients,I,NNS
82,than,O,IN
82,in,O,IN
82,women,B,NNS
82,and,O,CC
82,patients,B,NNS
82,of,I,IN
82,other,I,JJ
82,ethnicities,I,NNS
82,.,O,.
83,Unfortunately,B,RB
83,",",O,","
83,emergence,B,NN
83,of,I,IN
83,SARS,I,NNP
83,-,I,:
83,CoV-2,I,NN
83,has,O,VBZ
83,led,B,VBN
83,to,I,TO
83,numerous,B,JJ
83,reports,I,NNS
83,of,O,IN
83,Asians,B,NNPS
83,being,I,VBG
83,subjected,I,VBN
83,to,I,TO
83,racist,I,VB
83,behavior,I,NN
83,and,O,CC
83,hate,B,NN
83,crimes,I,NNS
83,across,B,IN
83,the,I,DT
83,world,I,NN
83,.,O,.
84,Further,B,JJ
84,calculations,I,NNS
84,",",O,","
84,again,O,RB
84,based,O,VBN
84,on,O,IN
84,travel,B,NN
84,volumes,I,NNS
84,",",O,","
84,suggested,B,VBD
84,that,O,IN
84,some,B,DT
84,countries,I,NNS
84,would,B,MD
84,be,O,VB
84,expected,B,VBN
84,to,O,TO
84,have,O,VB
84,many,B,JJ
84,more,B,JJR
84,travel,B,JJ
84,-,I,:
84,related,I,JJ
84,cases,I,NNS
84,than,O,IN
84,had,B,VBD
84,been,I,VBN
84,"notified,4",I,RB
84,drawing,O,VBG
84,attention,O,NN
84,to,O,TO
84,the,O,DT
84,possibility,O,NN
84,of,O,IN
84,undetected,B,JJ
84,cases,I,NNS
84,and,O,CC
84,community,B,NN
84,transmission,I,NN
84,in,B,IN
84,several,I,JJ
84,countries,I,NNS
84,.,O,.
85,Conclusions,O,NNS
85,Six,B,NNP
85,-,I,:
85,week,I,NN
85,respiratory,I,NN
85,rehabilitation,I,NN
85,can,O,MD
85,improve,B,VB
85,respiratory,B,NN
85,function,I,NN
85,",",O,","
85,QoL,B,NNP
85,and,O,CC
85,anxiety,B,NN
85,of,B,IN
85,elderly,I,JJ
85,patients,I,NNS
85,with,I,IN
85,COVID-19,I,NNP
85,",",O,","
85,but,O,CC
85,it,O,PRP
85,has,O,VBZ
85,little,B,JJ
85,significant,I,JJ
85,improvement,B,NN
85,on,I,IN
85,depression,B,NN
85,in,B,IN
85,the,I,DT
85,elderly,I,JJ
85,.,O,.
86,Although,O,IN
86,applicable,O,JJ
86,to,O,TO
86,disease,O,VB
86,modelling,O,VBG
86,in,O,IN
86,general,O,JJ
86,",",O,","
86,our,B,PRP$
86,results,I,NNS
86,emphasize,B,VB
86,how,O,WRB
86,network,B,NN
86,science,I,NN
86,can,O,MD
86,improve,B,VB
86,the,B,DT
86,predictive,I,JJ
86,power,I,NN
86,of,I,IN
86,current,I,JJ
86,COVID-19,I,NNP
86,epidemiological,I,NN
86,models,I,NNS
87,Some,B,DT
87,statistical,I,JJ
87,studies,I,NNS
87,have,O,VBP
87,shown,B,VBN
87,that,O,IN
87,",",O,","
87,on,B,IN
87,average,I,NN
87,",",O,","
87,one,B,CD
87,infected,I,VBN
87,patient,I,NN
87,may,B,MD
87,lead,B,VB
87,to,I,TO
87,a,B,DT
87,subsequent,I,JJ
87,5.7,I,CD
87,confirmed,I,JJ
87,cases,I,NNS
87,.,O,.
88,The,B,DT
88,costs,I,NNS
88,of,I,IN
88,the,I,DT
88,epidemic,I,NNS
88,are,O,VBP
88,not,B,RB
88,limited,B,VBN
88,to,I,TO
88,medical,B,JJ
88,aspects,I,NNS
88,",",O,","
88,as,O,IN
88,the,B,DT
88,virus,I,NN
88,has,O,VBZ
88,led,B,VBN
88,to,I,TO
88,significant,B,JJ
88,sociological,B,JJ
88,",",O,","
88,psychological,B,JJ
88,and,O,CC
88,economic,B,JJ
88,effects,I,NNS
88,globally,B,RB
88,.,O,.
89,The,B,DT
89,COVID-19,I,NNP
89,pandemic,I,NN
89,has,O,VBZ
89,led,B,VBN
89,to,I,TO
89,the,B,DT
89,cancellation,I,NN
89,of,I,IN
89,many,I,JJ
89,conferences,I,NNS
89,",",O,","
89,forcing,O,VBG
89,the,O,DT
89,scientific,O,JJ
89,community,O,NN
89,to,O,TO
89,explore,O,VB
89,online,O,JJ
89,alternatives,O,NNS
89,.,O,.
90,The,B,DT
90,outbreak,I,NN
90,has,O,VBZ
90,led,B,VBN
90,to,I,TO
90,severe,B,VB
90,impacts,B,NNS
90,on,O,IN
90,social,B,JJ
90,health,I,NN
90,and,O,CC
90,the,B,DT
90,economy,I,NN
90,at,B,IN
90,various,I,JJ
90,levels,I,NNS
90,.,O,.
91,As,B,IN
91,of,I,IN
91,March,I,NNP
91,24th,I,CD
91,",",I,","
91,2020,I,CD
91,",",O,","
91,the,B,DT
91,virus,I,NN
91,has,O,VBZ
91,caused,B,VBN
91,a,B,DT
91,casualty,I,NN
91,of,I,IN
91,over,I,IN
91,"16,600",I,CD
91,people,I,NNS
91,worldwide,I,RB
91,.,O,.
92,A,O,DT
92,total,O,NN
92,of,O,IN
92,six,B,CD
92,species,I,NNS
92,have,O,VBP
92,been,O,VBN
92,identified,B,VBN
92,to,O,TO
92,cause,B,VB
92,disease,B,NN
92,in,B,IN
92,humans,I,NNS
92,.,O,.
93,induced,B,JJ
93,activation,B,NN
93,of,I,IN
93,apoptosis,I,NN
93,and,O,CC
93,P53,B,NNP
93,signalling,I,VBG
93,pathway,I,RB
93,in,I,IN
93,lymphocytes,I,NNS
93,may,B,MD
93,be,O,VB
93,the,O,DT
93,cause,B,NN
93,of,I,IN
93,patients,B,NNS
93,’,I,JJ
93,lymphopenia,I,NN
93,.,O,.
94,This,B,DT
94,could,B,MD
94,be,O,VB
94,the,O,DT
94,cause,B,NN
94,of,I,IN
94,the,B,DT
94,rapid,I,JJ
94,viral,I,JJ
94,spread,I,NN
94,of,I,IN
94,SARS,I,NNP
94,-,I,:
94,CoV-2,I,NN
94,in,B,IN
94,humans,I,NNS
94,.,O,.
95,SARS‐CoV‐2,B,NNP
95,caused,B,VBD
95,more,B,RBR
95,severe,B,JJ
95,interstitial,I,JJ
95,pneumonia,I,NN
95,in,O,IN
95,old,B,JJ
95,monkeys,I,NNS
95,than,O,IN
95,that,O,DT
95,in,O,IN
95,young,B,JJ
95,monkeys,I,NNS
95,.,O,.
96,In,B,IN
96,humans,I,NNS
96,",",O,","
96,CoVs,B,NNP
96,mostly,B,RB
96,cause,B,VBP
96,respiratory,B,NN
96,and,O,CC
96,gastrointestinal,B,JJ
96,symptoms,I,NNS
96,.,O,.
97,However,O,RB
97,",",O,","
97,CoVs,B,NNP
97,have,O,VBP
97,been,O,VBN
97,known,B,VBN
97,to,O,TO
97,cause,B,VB
97,various,B,JJ
97,ocular,I,JJ
97,infections,I,NNS
97,in,B,IN
97,animals,I,NNS
97,.,O,.
98,This,B,DT
98,study,I,NN
98,aimed,O,VBD
98,to,O,TO
98,determine,B,VB
98,whether,B,IN
98,the,B,DT
98,temperature,I,NN
98,is,O,VBZ
98,an,O,DT
98,essential,B,JJ
98,factor,B,NN
98,in,I,IN
98,the,B,DT
98,infection,I,NN
98,caused,B,VBN
98,by,O,IN
98,this,B,DT
98,novel,I,JJ
98,coronavirus,I,NN
98,.,O,.
99,Considered,O,VBN
99,a,O,DT
99,relative,O,NN
99,of,O,IN
99,severe,B,JJ
99,acute,I,JJ
99,respiratory,I,NN
99,syndrome,I,NN
99,(,O,(
99,SARS,B,NNP
99,),O,)
99,and,O,CC
99,Middle,B,NNP
99,East,I,NNP
99,respiratory,I,NN
99,syndrome,I,NN
99,(,O,(
99,MERS,B,NNP
99,),O,)
99,",",O,","
99,COVID-19,B,NNP
99,is,O,VBZ
99,caused,B,VBN
99,by,O,IN
99,a,B,DT
99,betacoronavirus,I,NN
99,named,I,VBN
99,SARS,I,NNP
99,-,I,:
99,CoV-2,I,NN
100,COVID-19,B,NNP
100,is,O,VBZ
100,caused,B,VBN
100,by,O,IN
100,severe,B,JJ
100,acute,I,JJ
100,respiratory,I,NN
100,syndrome,I,NN
100,coronavirus,I,NN
100,2,I,CD
100,(,O,(
100,SARS,B,NNP
100,-,I,:
100,CoV-2,I,NN
100,),O,)
100,.,O,.
101,Coronavirus,B,NNP
101,disease,I,NN
101,of,I,IN
101,2019,I,CD
101,(,O,(
101,COVID-19,B,NNP
101,),O,)
101,is,O,VBZ
101,a,O,DT
101,cause,B,NN
101,of,I,IN
101,significant,B,JJ
101,morbidity,B,NN
101,and,O,CC
101,mortality,B,NN
101,worldwide,B,NN
101,.,O,.
102,Among,O,IN
102,other,O,JJ
102,insights,O,NNS
102,",",O,","
102,the,B,DT
102,results,I,NNS
102,suggest,B,VBP
102,installing,B,VBG
102,temporary,I,JJ
102,incinerators,I,NNS
102,may,B,MD
102,be,O,VB
102,an,O,DT
102,effective,B,JJ
102,solution,O,NN
102,for,O,IN
102,managing,B,VBG
102,the,O,DT
102,tremendous,B,JJ
102,increase,B,NN
102,of,O,IN
102,medical,B,JJ
102,waste,I,NN
102,during,B,IN
102,the,I,DT
102,COVID-19,I,NNP
102,outbreak,I,NN
102,in,B,IN
102,Wuhan,I,NNP
102,",",O,","
102,but,O,CC
102,the,B,DT
102,location,I,NN
102,selection,I,NN
102,of,I,IN
102,these,I,DT
102,temporary,I,JJ
102,incinerators,I,NNS
102,is,O,VBZ
102,of,O,IN
102,significant,B,JJ
102,importance,O,NN
102,.,O,.
103,This,B,DT
103,study,I,NN
103,aimed,O,VBD
103,to,O,TO
103,provide,B,VB
103,preliminary,I,JJ
103,data,I,NNS
103,on,I,IN
103,whether,B,IN
103,there,O,EX
103,may,B,MD
103,be,O,VB
103,seasonal,B,JJ
103,variation,B,NN
103,in,I,IN
103,COVID-19,B,NNP
103,incidence,I,NN
103,",",O,","
103,in,B,IN
103,sub,I,JJ
103,-,I,:
103,national,I,JJ
103,regions,I,NNS
103,that,O,WDT
103,have,O,VBP
103,reported,B,VBN
103,at,I,IN
103,least,I,JJS
103,one,I,CD
103,confirmed,I,VBD
103,COVID-19,I,NNP
103,case,I,NN
103,.,O,.
104,While,O,IN
104,human,B,JJ
104,strains,I,NNS
104,of,I,IN
104,Coronavirus,I,NNP
104,are,O,VBP
104,associated,B,VBN
104,with,I,IN
104,about,B,RB
104,15,I,CD
104,%,I,NN
104,of,O,IN
104,cases,B,NNS
104,of,I,IN
104,the,I,DT
104,common,I,JJ
104,cold,I,NN
104,",",O,","
104,the,B,DT
104,SARS,I,NNP
104,-,I,:
104,CoV-2,I,NN
104,may,B,MD
104,present,B,VB
104,with,I,IN
104,varying,B,VBG
104,degrees,I,NNS
104,of,I,IN
104,severity,I,NN
104,",",O,","
104,from,O,IN
104,flu,B,JJ
104,-,I,:
104,like,I,IN
104,symptoms,I,NNS
104,to,O,TO
104,death,B,NN
104,.,O,.
105,Nonetheless,O,RB
105,",",O,","
105,it,O,PRP
105,has,O,VBZ
105,been,O,VBN
105,consistently,B,RB
105,shown,I,VBN
105,that,O,IN
105,the,B,DT
105,presence,I,NN
105,of,I,IN
105,pre,I,JJ
105,-,I,:
105,existing,I,VBG
105,CV,I,NNP
105,disease,I,NN
105,and/or,O,NN
105,development,B,NN
105,of,I,IN
105,acute,I,JJ
105,cardiac,I,JJ
105,injury,I,NN
105,are,O,VBP
105,associated,B,VBN
105,with,I,IN
105,significantly,B,RB
105,worse,B,JJR
105,outcome,B,NN
105,in,B,IN
105,these,I,DT
105,patients,I,NNS
105,.,O,.
106,The,B,DT
106,number,I,NN
106,of,I,IN
106,likes,I,NNS
106,and,I,CC
106,retweets,I,NNS
106,per,I,IN
106,tweet,I,NN
106,was,O,VBD
106,not,B,RB
106,associated,B,VBN
106,with,I,IN
106,a,O,DT
106,difference,B,NN
106,in,I,IN
106,either,O,CC
106,false,B,JJ
106,or,O,CC
106,unverifiable,B,JJ
106,content,I,NN
106,.,O,.
107,While,O,IN
107,these,B,DT
107,quarantine,I,JJ
107,measures,I,NNS
107,are,O,VBP
107,necessary,O,JJ
107,and,O,CC
107,have,O,VBP
107,prevented,B,VBN
107,a,B,DT
107,historical,I,JJ
107,disaster,I,NN
107,along,I,IN
107,the,I,DT
107,lines,I,NNS
107,of,I,IN
107,the,I,DT
107,Spanish,I,JJ
107,flu,I,NN
107,",",O,","
107,earlier,B,JJR
107,recognition,B,NN
107,and,O,CC
107,earlier,B,JJR
107,implementation,B,NN
107,of,I,IN
107,quarantine,I,JJ
107,measures,I,NNS
107,may,B,MD
107,have,O,VB
107,been,O,VBN
107,even,O,RB
107,more,B,RBR
107,effective,I,JJ
107,.,O,.
108,Plotting,O,VBG
108,mortality,B,NN
108,against,O,IN
108,the,B,DT
108,incidence,I,NN
108,of,I,IN
108,COVID-19,I,NNP
108,(,O,(
108,cumulative,O,JJ
108,number,O,NN
108,of,O,IN
108,confirmed,O,JJ
108,cases,O,NNS
108,since,O,IN
108,the,O,DT
108,start,O,NN
108,of,O,IN
108,the,O,DT
108,outbreak,O,NN
108,",",O,","
108,per,O,IN
108,10,O,CD
108,000,O,CD
108,population,O,NN
108,),O,)
108,showed,B,VBD
108,a,O,DT
108,significant,B,JJ
108,positive,B,JJ
108,correlation,B,NN
108,(,O,(
108,figure,O,JJ
108,C,O,NNP
108,),O,)
108,",",O,","
108,suggesting,B,VBG
108,that,O,IN
108,mortality,B,NN
108,is,O,VBZ
108,correlated,B,VBN
108,with,I,IN
108,health,B,NN
108,-,I,:
108,care,I,NN
108,burden,I,NN
108,.,O,.
109,In,O,IN
109,conclusion,O,NN
109,",",O,","
109,with,O,IN
109,the,B,DT
109,limited,I,JJ
109,available,I,JJ
109,data,I,NNS
109,",",O,","
109,smoking,B,NN
109,is,O,VBZ
109,most,B,RBS
109,likely,I,JJ
109,associated,B,VBN
109,with,I,IN
109,the,B,DT
109,negative,I,JJ
109,progression,I,NN
109,and,I,CC
109,adverse,I,JJ
109,outcomes,I,NNS
109,of,I,IN
109,COVID-19,I,NNP
109,.,O,.
110,Average,B,JJ
110,temperature,I,NN
110,(,O,(
110,as,O,IN
110,a,O,DT
110,linear,O,JJ
110,and,O,CC
110,quadratic,O,JJ
110,term,O,NN
110,combination,O,NN
110,),O,)
110,was,O,VBD
110,strongly,B,RB
110,associated,B,VBN
110,with,I,IN
110,count,B,NN
110,of,I,IN
110,local,I,JJ
110,COVID-19,I,NNP
110,cases,I,NNS
110,(,O,(
110,likelihood,B,NN
110,ratio,I,NN
110,test,I,NN
110,=,O,NN
110,19.4,O,CD
110,",",O,","
110,df,O,NN
110,=,O,VBD
110,2,O,CD
110,",",O,","
110,p=0.00006,O,NN
110,),O,)
110,.,O,.
111,This,B,DT
111,sex,I,NN
111,predisposition,I,NN
111,might,B,MD
111,be,O,VB
111,associated,B,VBN
111,with,I,IN
111,the,O,DT
111,much,B,RB
111,higher,B,JJR
111,smoking,B,VBG
111,rate,I,NN
111,in,O,IN
111,men,B,NNS
111,than,O,IN
111,in,O,IN
111,women,B,NNS
111,in,B,IN
111,China,I,NNP
111,(,O,(
111,288,O,CD
111,million,O,CD
111,men,O,NNS
111,vs,O,$
111,12·6,O,CD
111,million,O,CD
111,women,O,NNS
111,were,O,VBD
111,smokers,O,NNS
111,in,O,IN
111,2018,O,CD
111,),O,)
111,.,O,.
112,The,B,DT
112,COVID-19,I,NNP
112,outbreak,I,NN
112,in,B,IN
112,Hubei,I,NNP
112,resulted,B,VBD
112,in,I,IN
112,increased,B,JJ
112,stress,B,NN
112,for,B,IN
112,medical,I,JJ
112,staff,I,NN
112,in,B,IN
112,adjacent,I,JJ
112,Hunan,I,NNP
112,province,I,NN
112,.,O,.
113,The,O,DT
113,reduced,B,JJ
113,probability,B,NN
113,of,I,IN
113,a,I,DT
113,major,I,JJ
