sentence_id,words,labels,pos_tag
158,on,I,IN
158,mortality,B,NN
158,",",O,","
158,morbidity,B,NN
158,or,O,CC
158,functional,B,JJ
158,outcome,I,NN
158,.,O,.
159,Success,B,NN
159,of,I,IN
159,dental,I,JJ
159,implant,I,NN
159,is,O,VBZ
159,significantly,B,RB
159,affected,B,VBN
159,by,O,IN
159,bruxism,B,NN
160,The,B,DT
160,pharmacokinetics,I,NNS
160,of,I,IN
160,ezetimibe,I,NNS
160,were,O,VBD
160,not,B,RB
160,affected,B,VBN
160,by,O,IN
160,coadministration,B,NN
160,with,I,IN
160,fluvastatin,I,NN
160,.,O,.
161,Changing,B,VBG
161,childrens,I,NNS
161,dairy,I,JJ
161,food,I,NN
161,choices,I,NNS
161,to,I,TO
161,reduced,I,VB
161,-,I,:
161,fat,I,JJ
161,varieties,I,NNS
161,did,O,VBD
161,not,B,RB
161,adversely,B,RB
161,affect,B,VBP
161,overall,B,JJ
161,food,I,NN
161,intake,I,NN
161,.,O,.
162,SLN,B,NNP
162,involvement,I,NN
162,did,O,VBD
162,not,B,RB
162,worsen,B,VB
162,the,B,DT
162,prognosis,I,NN
162,in,B,IN
162,our,I,PRP$
162,cohort,I,NN
162,.,O,.
163,Statins,B,NNS
163,equivalent,I,JJ
163,to,I,TO
163,or,I,CC
163,stronger,I,JJR
163,than,I,IN
163,atorvastatin,I,RB
163,20,I,CD
163,mg,I,NNS
163,are,O,VBP
163,more,B,RBR
163,effective,I,JJ
163,than,O,IN
163,lower,B,JJR
163,intensity,I,NN
163,statins,I,NNS
163,.,O,.
164,Coronary,B,JJ
164,artery,I,NN
164,disease,I,NN
164,negatively,B,RB
164,influences,B,VBZ
164,the,B,DT
164,cumulative,I,JJ
164,patency,I,NN
164,of,I,IN
164,vascular,I,JJ
164,access,I,NN
164,.,O,.
165,However,O,RB
165,",",O,","
165,use,B,NN
165,of,I,IN
165,metformin,I,NN
165,may,B,MD
165,reduce,B,VB
165,mortality,B,NN
165,from,I,IN
165,other,I,JJ
165,causes,I,NNS
165,.,O,.
166,Indoor,B,NNP
166,air,I,NN
166,pollution,I,NN
166,and,O,CC
166,delayed,B,JJ
166,measles,I,NNS
166,vaccination,I,NN
166,increase,B,NN
166,the,B,DT
166,risk,I,NN
166,for,I,IN
166,severe,I,JJ
166,pneumonia,I,NN
166,among,B,IN
166,children,I,NNS
166,aged,I,VBN
166,below,I,IN
166,five,I,CD
166,years,I,NNS
166,.,O,.
167,Clozapine,B,NNP
167,is,O,VBZ
167,of,B,IN
167,benefit,I,NN
167,in,O,IN
167,reducing,B,VBG
167,the,B,DT
167,clinical,I,JJ
167,severity,I,NN
167,of,I,IN
167,ASPD,I,NNP
168,These,B,DT
168,data,I,NNS
168,emphasize,B,VBP
168,the,O,DT
168,importance,O,NN
168,of,O,IN
168,radiotherapy,B,NN
168,techniques,I,NNS
168,that,O,WDT
168,limit,B,VBP
168,MCRD,B,NNP
168,during,B,IN
168,breast,I,NN
168,cancer,I,NN
168,treatment,I,NN
168,.,O,.
169,Whey,B,NNP
169,-,I,:
169,protein,I,NN
169,supplementation,I,NN
169,also,O,RB
169,lowered,B,VBD
169,24-h,B,JJ
169,ambulatory,I,NN
169,SBP,I,NNP
169,and,O,CC
169,DBP,B,NNP
170,Breast,B,NNP
170,reconstruction,I,NN
170,with,I,IN
170,implants,I,NNS
170,increased,B,VBN
170,patient,B,JJ
170,satisfaction,I,NN
170,with,I,IN
170,the,I,DT
170,surgical,I,JJ
170,outcome,I,NN
171,Mind,B,NNP
171,subtraction,I,NN
171,meditation,I,NN
171,may,B,MD
171,have,O,VB
171,positive,B,JJ
171,therapeutic,B,JJ
171,effects,B,NNS
171,among,B,IN
171,breast,I,JJ
171,cancer,I,NN
171,survivors,I,NNS
172,Age,B,NNP
172,",",O,","
172,female,B,JJ
172,sex,I,NN
172,",",O,","
172,BMI,B,NNP
172,",",O,","
172,non,B,SYM
172,-,I,:
172,HDL,I,NNP
172,cholesterol,I,NN
172,",",O,","
172,and,O,CC
172,polyps,B,NNS
172,are,O,VBP
172,independent,B,JJ
172,determinants,B,NNS
172,for,I,IN
172,gallstone,B,NN
172,formation,I,NN
172,.,O,.
173,The,B,DT
173,consumption,I,NN
173,of,I,IN
173,unhydrolyzed,I,JJ
173,milk,I,NN
173,proteins,I,NNS
173,(,O,(
173,56,O,CD
173,g,O,NN
173,/,O,NNP
173,d,O,NN
173,),O,)
173,for,O,IN
173,8,O,CD
173,wk,O,NNS
173,improved,B,VBN
173,vascular,B,JJ
173,reactivity,I,NN
173,",",O,","
173,biomarkers,B,NNS
173,of,I,IN
173,endothelial,I,JJ
173,function,I,NN
173,",",O,","
173,and,O,CC
173,lipid,B,JJ
173,risk,I,NN
173,factors,I,NNS
173,.,O,.
174,In,O,IN
174,this,B,DT
174,pilot,I,NN
174,study,I,NN
174,",",O,","
174,applying,B,VBG
174,TNP,I,NNP
174,to,I,TO
174,acute,I,VB
174,high,I,JJ
174,-,I,:
174,risk,I,NN
174,foot,I,NN
174,wounds,I,NNS
174,in,B,IN
174,patients,I,NNS
174,with,I,IN
174,diabetes,I,NNS
174,or,I,CC
174,end,I,VB
174,-,I,:
174,stage,I,NN
174,renal,I,JJ
174,failure,I,NN
174,improved,B,VBD
174,the,B,DT
174,wound,I,NN
174,healing,I,VBG
174,rate,I,NN
174,in,B,IN
174,reference,I,NN
174,to,I,TO
174,wound,I,VB
174,depth,I,NN
174,.,O,.
175,Routine,B,JJ
175,involvement,I,NN
175,of,I,IN
175,GMS,I,NNP
175,improved,B,JJ
175,glycemic,B,JJ
175,control,I,NN
175,in,B,IN
175,patients,I,NNS
175,undergoing,I,VBG
175,LER,I,NNP
176,Both,O,DT
176,a,B,DT
176,low,I,JJ
176,-,I,:
176,fat,I,NN
176,vegan,I,JJ
176,diet,I,JJ
176,and,O,CC
176,a,B,DT
176,diet,I,JJ
176,based,I,VBN
176,on,I,IN
176,ADA,I,NNP
176,guidelines,I,NNS
176,improved,B,VBN
176,glycemic,B,JJ
176,and,I,CC
176,lipid,I,JJ
176,control,I,NN
176,in,B,IN
176,type,I,NN
176,2,I,CD
176,diabetic,I,JJ
176,patients,I,NNS
176,.,O,.
177,HIV,B,NNP
177,infection,I,NN
177,contributed,B,VBD
177,to,I,TO
177,decreased,B,JJ
177,TC,B,NNP
177,",",O,","
177,LDL,B,NNP
177,-,I,:
177,C,I,NNP
177,and,O,CC
177,HDL,B,NNP
177,-,I,:
177,C.,I,NNP
178,Weight,B,NNP
178,reduction,B,NN
178,is,O,VBZ
178,an,O,DT
178,effective,B,JJ
178,treatment,B,NN
178,for,I,IN
178,overweight,B,NN
178,and,I,CC
178,obese,I,JJ
178,women,I,NNS
178,with,I,IN
178,UI,I,NNP
178,.,O,.
179,In,B,IN
179,patients,I,NNS
179,with,I,IN
179,active,I,JJ
179,ophthalmopathy,I,NN
179,",",O,","
179,teprotumumab,B,NN
179,was,O,VBD
179,more,B,RBR
179,effective,I,JJ
179,than,O,IN
179,placebo,B,NN
179,in,O,IN
179,reducing,B,VBG
179,proptosis,B,NN
179,and,O,CC
179,the,B,DT
179,Clinical,I,JJ
179,Activity,I,NNP
179,Score,I,NNP
179,.,O,.
180,Each,B,DT
180,1,I,CD
180,mg,I,JJ
180,dL(-1,I,NN
180,),I,)
180,increase,B,NN
180,in,I,IN
180,HDL,B,NNP
180,decreased,B,VBD
180,the,I,DT
180,odds,I,NNS
180,of,I,IN
180,severe,B,JJ
180,sepsis,I,NN
180,by,B,IN
180,3,I,CD
180,%,I,NN
180,during,B,IN
180,hospitalization,I,NN
180,.,O,.
181,Stosstherapy,B,NNP
181,is,O,VBZ
181,a,O,DT
181,safe,B,JJ
181,",",O,","
181,cheap,B,JJ
181,and,O,CC
181,effective,B,JJ
181,method,B,NN
181,of,O,IN
181,treating,B,VBG
181,nutritional,B,JJ
181,rickets,I,NNS
182,This,B,DT
182,study,I,NN
182,found,B,VBD
182,that,O,IN
182,27OHC,B,CD
182,does,O,VBZ
182,not,B,RB
182,independently,B,RB
182,increase,B,VB
182,the,B,DT
182,risk,I,NN
182,of,I,IN
182,CHD,I,NNP
182,",",O,","
182,does,O,VBZ
182,not,B,RB
182,modify,B,VB
182,the,O,DT
182,increased,B,VBN
182,risk,B,NN
182,of,I,IN
182,CHD,I,NNP
182,resulting,O,VBG
182,from,O,IN
182,MHT,B,NNP
182,",",O,","
182,and,O,CC
182,does,O,VBZ
182,not,B,RB
182,mediate,B,VB
182,the,O,DT
182,interaction,B,NN
182,of,O,IN
182,LDLC,B,NNP
182,with,O,IN
182,MHT,B,NNP
182,.,O,.
183,This,B,DT
183,effect,I,NN
183,is,O,VBZ
183,independent,B,JJ
183,of,I,IN
183,the,B,DT
183,presence,I,NN
183,of,I,IN
183,coronary,I,JJ
183,artery,I,NN
183,disease,I,NN
183,and,O,CC
183,also,O,RB
183,systemic,B,JJ
183,inflammation,I,NN
183,.,O,.
184,Lower,B,JJR
184,plasma,B,NN
184,concentration,I,NN
184,of,I,IN
184,high,I,JJ
184,-,I,:
184,density,I,NN
184,lipoprotein,I,NN
184,cholesterol,I,NN
184,",",O,","
184,total,B,JJ
184,antioxidant,I,JJ
184,capacity,I,NN
184,",",O,","
184,and,O,CC
184,Î±-tocopherol,B,NN
184,levels,I,NNS
184,",",O,","
184,and,O,CC
184,a,B,DT
184,dietary,I,JJ
184,pattern,I,NN
184,that,I,WDT
184,is,I,VBZ
184,low,I,JJ
184,in,I,IN
184,fish,I,NN
184,and,I,CC
184,high,I,JJ
184,in,I,IN
184,red,I,JJ
184,meat,I,NN
184,might,B,MD
184,contribute,B,VB
184,to,I,TO
184,the,B,DT
184,cognition,I,NN
184,impairment,I,NN
184,in,B,IN
184,older,I,JJR
184,Chinese,I,JJ
184,adults,I,NNS
184,.,O,.
185,In,B,IN
185,patients,I,NNS
185,with,I,IN
185,HIV,I,NNP
185,",",O,","
185,pitavastatin,B,VBZ
185,4\u200amg,I,CD
185,/,I,NN
185,dl,I,NN
185,lowered,B,VBD
185,both,B,DT
185,RLP,I,NNP
185,-,I,:
185,C,I,NN
185,and,O,CC
185,established,B,VBN
185,apolipoprotein,I,NN
185,and,I,CC
185,lipid,I,JJ
185,risk,I,NN
185,ratios,I,NNS
185,more,B,RBR
185,so,O,RB
185,than,O,IN
185,pravastatin,B,NN
185,40\u200amg,I,CD
185,/,I,NN
185,dl,I,NN
185,.,O,.
186,Dietary,B,NNP
186,intervention,I,NN
186,was,O,VBD
186,able,B,JJ
186,to,O,TO
186,maintain,B,VB
186,body,B,NN
186,weight,I,NN
186,and,O,CC
186,food,B,NN
186,intake,I,NN
186,.,O,.
187,Results,B,NNS
187,are,O,VBP
187,encouraging,O,JJ
187,and,O,CC
187,demonstrate,B,VB
187,that,O,DT
187,exercise,B,NN
187,was,O,VBD
187,popular,O,JJ
187,and,O,CC
187,conveyed,B,JJ
187,benefit,B,NN
187,to,I,TO
187,participants,I,NNS
187,.,O,.
188,Interventions,B,NNS
188,targeting,I,VBG
188,replacing,I,VBG
188,sedentary,I,JJ
188,behavior,I,NN
188,with,I,IN
188,PA,I,NNP
188,may,B,MD
188,improve,B,VB
188,metabolic,B,NN
188,risk,I,NN
189,Patients,B,NNS
189,experience,I,VBP
189,WL,I,NNP
189,following,I,VBG
189,RC,I,NNP
189,",",O,","
189,which,O,WDT
189,may,B,MD
189,be,O,VB
189,indicative,B,JJ
189,of,I,IN
189,malnutrition,B,NN
189,.,O,.
190,Treatment,B,NN
190,with,I,IN
190,tocilizumab,I,NN
190,and,I,CC
190,rituximab,I,NN
190,reduces,B,NNS
190,PWV,B,NNP
190,",",O,","
190,a,O,DT
190,marker,B,NN
190,of,I,IN
190,CVD,B,NNP
190,risk,I,NN
190,",",O,","
190,in,B,IN
190,patients,I,NNS
190,with,I,IN
190,RA,I,NNP
190,.,O,.
191,Central,B,JJ
191,adiposity,I,NN
191,may,B,MD
191,have,O,VB
191,a,O,DT
191,stronger,B,JJR
191,effect,B,NN
191,on,O,IN
191,stroke,B,NN
191,risk,I,NN
192,The,B,DT
192,result,I,NN
192,of,I,IN
192,this,I,DT
192,study,I,NN
192,suggests,B,VBZ
192,that,O,IN
192,30,B,CD
192,minutes,I,NNS
192,of,I,IN
192,needling,I,VBG
192,at,I,IN
192,CV-12,I,NNP
192,might,B,MD
192,be,O,VB
192,useful,B,JJ
192,in,O,IN
192,reducing,B,VBG
192,blood,B,NN
192,glucose,I,JJ
192,level,I,NN
192,in,B,IN
192,patients,I,NNS
192,with,I,IN
192,T2DM,I,NNP
192,.,O,.
193,Laparoscopic,B,NNP
193,-,I,:
193,assisted,I,VBD
193,vaginal,I,JJ
193,hysterectomy,I,NN
193,appears,B,VBZ
193,to,O,TO
193,confer,B,VB
193,no,B,DT
193,specific,I,JJ
193,advantage,I,NN
193,over,O,IN
193,the,B,DT
193,vaginal,I,JJ
193,or,O,CC
193,laparoscopic,B,JJ
193,approaches,I,NNS
194,SPA,B,NN
194,can,O,MD
194,be,O,VB
194,considered,B,VBN
194,a,O,DT
194,prognostic,B,JJ
194,factor,I,NN
194,in,I,IN
194,postoperative,B,JJ
194,morbimortality,I,NN
194,for,B,IN
194,patients,I,NNS
194,with,I,IN
194,cancer,I,NN
194,.,O,.
195,A,O,DT
195,model,O,NN
195,using,O,VBG
195,routinely,B,RB
195,available,I,JJ
195,clinical,I,JJ
195,measurements,I,NNS
195,can,O,MD
195,accurately,B,RB
195,predict,B,VB
195,CKD,B,NNP
195,progression,I,NN
195,in,I,IN
195,T2DM,I,NNP
195,.,O,.
196,Low,B,JJ
196,educational,B,JJ
196,level,I,NN
196,is,O,VBZ
196,confirmed,B,VBN
196,as,I,IN
196,an,B,DT
196,independent,I,JJ
196,risk,I,NN
196,factor,I,NN
196,",",O,","
196,but,O,CC
196,belonging,B,VBG
196,to,I,TO
196,a,I,DT
196,family,I,NN
196,that,I,WDT
196,receives,I,VBZ
196,government,I,NN
196,assistance,I,NN
196,can,O,MD
196,be,O,VB
196,interpreted,B,VBN
196,as,I,IN
196,a,O,DT
196,social,B,JJ
196,marker,I,NN
196,of,I,IN
196,families,B,NNS
196,and/or,I,VBP
196,areas,I,NNS
196,lacking,I,VBG
196,of,I,IN
196,government,I,NN
196,intervention,I,NN
196,to,O,TO
196,increase,B,VB
196,access,B,NN
196,to,I,TO
196,breast,I,VB
196,cancer,I,NN
196,control,I,NN
196,programs,I,NNS
196,.,O,.
197,Orally,B,RB
197,administered,I,VBN
197,nutritional,I,JJ
197,supplements,I,NNS
197,can,O,MD
197,help,B,VB
197,to,O,TO
197,prevent,B,VB
197,the,B,DT
197,onset,I,NN
197,of,I,IN
197,sarcopenic,I,JJ
197,obesity,I,NN
197,.,O,.
198,National,B,NNP
198,health,I,NN
198,insurance,I,NN
198,can,O,MD
198,increase,B,VB
198,access,B,NN
198,to,I,TO
198,health,I,NN
198,care,I,NN
198,.,O,.
199,Based,O,VBN
199,on,O,IN
199,these,B,DT
199,results,I,NNS
199,",",O,","
199,cumulative,B,JJ
199,comorbidity,I,NN
199,can,O,MD
199,help,B,VB
199,explain,B,VB
199,survival,B,JJ
199,variability,I,NN
199,and,O,CC
199,improve,B,VB
199,prognostic,B,JJ
199,accuracy,I,NN
199,.,O,.
200,Prompt,B,JJ
200,diagnosis,I,NN
200,and,O,CC
200,anticoagulation,B,NN
200,therapy,I,NN
200,led,B,VBD
200,to,I,TO
200,favorable,B,JJ
200,outcomes,I,NNS
200,in,B,IN
200,most,I,JJS
200,cases,I,NNS
201,Greater,B,NNP
201,encouragement,B,NN
201,of,I,IN
201,these,I,DT
201,skills,I,NNS
201,may,B,MD
201,help,B,VB
201,reduce,B,VB
201,reliance,B,NN
201,on,I,IN
201,UPF,I,NNP
202,Gender,B,NNP
202,(,O,(
202,male,B,NN
202,),O,)
202,",",O,","
202,duration,B,NN
202,of,I,IN
202,diabetes,I,NNS
202,",",O,","
202,and,O,CC
202,diabetic,B,JJ
202,retinopathy,I,NN
202,may,B,MD
202,serve,O,VB
202,as,O,IN
202,indicators,B,NNS
202,of,I,IN
202,DN,B,NNP
202,.,O,.
203,Elevated,B,VBN
203,weight,B,NN
203,and,O,CC
203,obesity,B,NN
203,may,B,MD
203,cause,B,VB
203,these,O,DT
203,children,O,NNS
203,significant,O,JJ
203,additional,B,JJ
203,health,I,NN
203,burdens,I,NNS
203,.,O,.
204,CTRP3,B,NNP
204,may,B,MD
204,serve,O,VB
204,as,O,IN
204,a,O,DT
204,novel,B,JJ
204,biomarker,B,NN
204,for,I,IN
204,DR,B,NNP
204,severity,I,NN
204,.,O,.
205,The,O,DT
205,effect,B,NN
205,of,O,IN
205,fasting,B,VBG
205,on,O,IN
205,glucose,B,NN
205,was,O,VBD
205,small,B,JJ
205,and,O,CC
205,may,O,MD
205,not,O,RB
205,be,O,VB
205,clinically,O,RB
205,important,O,JJ
205,.,O,.
206,Severe,B,JJ
206,childhood,I,NN
206,diarrhea,I,NN
206,is,O,VBZ
206,mostly,B,RB
206,caused,B,VBN
206,by,O,IN
206,rotavirus,B,JJ
206,infection,I,NN
206,.,O,.
207,The,B,DT
207,use,I,NN
207,of,I,IN
207,a,I,DT
207,water,I,NN
207,-,I,:
207,based,I,VBN
207,HS,I,NNP
207,did,O,VBD
207,not,B,RB
207,have,O,VB
207,an,O,DT
207,additive,B,JJ
207,effect,B,NN
207,.,O,.
208,Steroid,B,NNP
208,therapy,I,NN
208,did,O,VBD
208,not,B,RB
208,influence,B,VB
208,mortality,B,NN
208,",",O,","
208,but,O,CC
208,increased,B,VBD
208,the,B,DT
208,risk,I,NN
208,of,I,IN
208,superinfection,I,NN
208,.,O,.
209,ARFI,B,NNP
209,elastography,I,NN
209,shows,O,VBZ
209,excellent,B,JJ
209,correlation,B,NN
209,with,I,IN
209,AST,B,NNP
209,/,I,NNP
209,ALT,I,NNP
209,ratios,I,NNS
209,in,B,IN
209,obese,I,JJ
209,children,I,NNS
209,and,O,CC
209,may,B,MD
209,be,O,VB
209,used,O,VBN
209,as,O,IN
209,a,O,DT
209,noninvasive,O,JJ
209,tool,O,NN
209,to,O,TO
209,detect,B,VB
209,nonalcoholic,B,JJ
209,fatty,I,RB
209,liver,I,JJ
209,disease,I,NN
209,(,O,(
209,NAFLD,B,NNP
209,),O,)
209,and,O,CC
209,associated,B,VBN
209,hepatic,B,JJ
209,changes,I,NNS
209,",",O,","
209,especially,B,RB
209,in,I,IN
209,pediatric,I,JJ
209,patients,I,NNS
209,",",O,","
209,for,B,IN
209,whom,I,WP
209,liver,I,NN
209,biopsy,I,NN
209,is,I,VBZ
209,not,I,RB
209,always,I,RB
209,feasible,I,JJ
209,.,O,.
210,Metformin,B,NNP
210,may,B,MD
210,protect,B,VB
210,against,I,IN
210,coronary,B,JJ
210,atherosclerosis,I,NN
210,in,B,IN
210,prediabetes,I,NNS
210,and,B,CC
210,early,I,JJ
210,diabetes,I,NNS
210,mellitus,I,VBP
210,among,B,IN
210,men,I,NNS
210,.,O,.
211,The,O,DT
211,association,B,NN
211,of,O,IN
211,testosterone,B,NN
211,deficiency,I,NN
211,with,O,IN
211,frequency,B,NN
211,and,I,CC
211,severity,I,NN
211,of,I,IN
211,lower,I,JJR
211,urinary,I,JJ
211,tract,I,NN
211,symptoms,I,NNS
211,",",O,","
211,partially,B,RB
211,related,B,VBN
211,with,I,IN
211,benign,B,JJ
211,prostatic,I,JJ
211,hyperplasia,I,NN
211,and,O,CC
211,clinically,B,RB
211,defined,I,VBD
211,detrusor,I,NN
211,cistopathy,I,NN
211,",",O,","
211,has,O,VBZ
211,been,O,VBN
211,proven,B,VBN
211,.,O,.
212,Clusters,B,NNS
212,of,I,IN
212,risk,I,NN
212,factors,I,NNS
212,relate,B,VBP
212,to,I,TO
212,increased,B,JJ
212,common,B,JJ
212,CIMT,I,NNP
212,in,O,IN
212,a,O,DT
212,graded,B,JJ
212,manner,O,NN
212,",",O,","
212,similar,B,JJ
212,in,I,IN
212,men,I,NNS
212,",",I,","
212,women,I,NNS
212,and,I,CC
212,across,I,IN
212,race,I,NN
212,-,I,:
212,ethnic,I,JJ
212,groups,I,NNS
212,.,O,.
213,The,B,DT
213,diagnosis,I,NN
213,of,I,IN
213,biceps,I,NNS
213,tendinitis,I,NN
213,(,O,(
213,OR,O,NNP
213,",",O,","
213,3.5,O,CD
213,),O,)
213,or,O,CC
213,long,B,JJ
213,head,I,NN
213,of,I,IN
213,the,I,DT
213,biceps,I,NNS
213,tearing,I,VBG
213,(,O,(
213,OR,O,NNP
213,",",O,","
213,5.1,O,CD
213,),O,)
213,at,B,IN
213,or,I,CC
213,before,I,IN
213,the,I,DT
213,time,I,NN
213,of,I,IN
213,surgery,I,NN
213,was,O,VBD
213,an,O,DT
213,especially,B,RB
213,significant,B,JJ
213,risk,B,NN
213,factor,I,NN
213,for,I,IN
213,revision,B,NN
213,surgery,I,NN
213,.,O,.
214,Triglyceride,B,NNP
214,was,O,VBD
214,highly,B,RB
214,associated,B,VBN
214,with,I,IN
214,suicidality,B,NN
214,in,B,IN
214,younger,I,JJR
214,and,I,CC
214,middle,I,VB
214,-,I,:
214,aged,I,VBN
214,adults,I,NNS
214,",",O,","
214,but,O,CC
214,not,B,RB
214,in,I,IN
214,elderly,I,JJ
214,adults,I,NNS
214,.,O,.
215,Risk,B,NN
215,of,I,IN
215,caesarean,I,JJ
215,delivery,I,NN
215,for,I,IN
215,unengaged,I,JJ
215,fetal,I,JJ
215,head,I,NN
215,beyond,I,IN
215,3hours,I,CD
215,of,I,IN
215,passive,I,JJ
215,second,I,JJ
215,stage,I,NN
215,of,I,IN
215,labor,I,NN
215,is,O,VBZ
215,associated,B,VBN
215,with,I,IN
215,maternal,B,JJ
215,",",O,","
215,fetal,B,JJ
215,and,O,CC
215,obstetrical,B,JJ
215,factors,I,NNS
215,.,O,.
216,Neuropathy,B,JJ
216,appears,B,VBZ
216,to,O,TO
216,be,O,VB
216,associated,B,VBN
216,with,I,IN
216,the,B,DT
216,length,I,NN
216,of,I,IN
216,exposure,I,NN
216,to,I,TO
216,new,I,JJ
216,AEDs,I,NNP
216,.,O,.
217,Nutrition,B,NN
217,status,I,NN
217,was,O,VBD
217,associated,B,VBN
217,with,I,IN
217,age,B,NN
217,",",O,","
217,nutrition,B,NN
217,support,I,NN
217,",",O,","
217,and,O,CC
217,food,B,NN
217,intake,I,NN
217,",",O,","
217,which,O,WDT
217,was,O,VBD
217,closely,B,RB
217,related,B,JJ
217,to,I,TO
217,patients,B,NNS
217,clinical,I,JJ
217,outcome,I,NN
217,",",O,","
217,such,O,JJ
217,as,O,IN
217,prolonged,B,JJ
217,hospital,I,NN
217,stays,I,NNS
217,as,O,IN
217,confirmed,B,VBN
217,in,O,IN
217,this,B,DT
217,study,I,NN
217,.,O,.
218,Among,B,IN
218,patients,I,NNS
218,with,I,IN
218,DFU,I,NNP
218,",",O,","
218,the,B,DT
218,WIfI,I,NNP
218,classification,I,NN
218,system,I,NN
218,correlated,B,VBN
218,well,I,RB
218,with,I,IN
218,wound,B,NN
218,healing,I,VBG
218,but,O,CC
218,was,O,VBD
218,not,B,RB
218,associated,B,VBN
218,with,I,IN
218,risk,B,NN
218,of,I,IN
218,major,I,JJ
218,amputation,I,NN
218,at,B,IN
218,1\\xa0year,I,CD
218,.,O,.
219,Multiple,B,NNP
219,HDL,I,NNP
219,proteins,I,NNS
219,",",O,","
219,not,B,RB
219,limited,I,VBN
219,to,I,TO
219,apoA1,I,VB
219,",",O,","
219,showed,O,VBD
219,a,O,DT
219,correlation,B,NN
219,with,I,IN
219,HDL,B,NNP
219,functions,I,NNS
219,.,O,.
220,Irrespective,B,NNP
220,of,I,IN
220,the,I,DT
220,strategy,I,NN
220,",",O,","
220,increasing,B,VBG
220,from,B,IN
220,1,I,CD
220,to,I,TO
220,2,I,CD
220,SMBG,B,NNP
220,tests,I,NNS
220,/,I,VBD
220,day,I,NN
220,was,O,VBD
220,associated,B,VBN
220,with,I,IN
220,HbA1c,B,NNP
220,reduction,B,NN
220,in,B,IN
220,both,I,DT
220,groups,I,NNS
220,",",O,","
220,without,B,IN
220,pharmacologic,I,JJ
220,interventions,I,NNS
220,.,O,.
221,This,B,DT
221,study,I,NN
221,demonstrates,B,VBZ
221,that,O,IN
221,hypercholesterolemia,B,NN
221,is,O,VBZ
221,associated,B,VBN
221,with,I,IN
221,NAION,B,NNP
221,in,B,IN
221,younger,I,JJR
221,patients,I,NNS
221,.,O,.
222,Antidepressive,B,JJ
222,drug,I,NN
222,treatment,I,NN
222,was,O,VBD
222,not,B,RB
222,associated,B,VBN
222,with,I,IN
222,RLS,B,NNP
222,.,O,.
223,Hypercoagulability,B,NNP
223,also,O,RB
223,correlated,B,VBD
223,with,I,IN
223,inflammatory,B,JJ
223,markers,I,NNS
223,.,O,.
224,Cholesterol,B,NNP
224,",",O,","
224,LDL,B,NNP
224,",",O,","
224,or,O,CC
224,HDL,B,NNP
224,were,O,VBD
224,not,B,RB
224,associated,B,VBN
224,with,I,IN
224,recurrence,B,NN
224,risk,I,NN
224,among,B,IN
224,all,I,DT
224,men,I,NNS
224,.,O,.
225,CEC,B,NNP
225,is,O,VBZ
225,independently,B,RB
225,associated,B,VBN
225,with,I,IN
225,carotid,B,NN
225,plaque,I,NN
225,in,B,IN
225,patients,I,NNS
225,with,I,IN
225,RA,I,NNP
225,.,O,.
226,We,O,PRP
226,describe,B,VBP
226,a,B,DT
226,gene,I,NN
226,signature,I,NN
226,associated,B,VBN
226,with,I,IN
226,immune,B,JJ
226,function,I,NN
226,and,O,CC
226,favorable,B,JJ
226,outcome,B,NN
226,in,I,IN
226,basal,I,JJ
226,-,I,:
226,like,I,IN
226,breast,I,NN
226,cancer,I,NN
226,.,O,.
227,Most,O,JJS
227,POPs,B,NNS
227,were,O,VBD
227,positively,B,RB
227,but,O,CC
227,not,B,RB
227,significantly,B,RB
227,associated,B,VBN
227,with,I,IN
227,incident,B,NN
227,diabetes,I,NNS
227,.,O,.
228,BCPS,B,NNP
228,in,I,IN
228,three,I,CD
228,or,I,CC
228,more,I,JJR
228,anatomical,I,JJ
228,areas,I,NNS
228,following,I,VBG
228,MWL,I,NNP
228,is,O,VBZ
228,associated,B,VBN
228,with,I,IN
228,a,B,DT
228,long,I,JJ
228,-,I,:
228,term,I,NN
228,weight,I,JJ
228,loss,I,NN
228,following,I,VBG
228,BCPS,I,NNP
228,.,O,.
229,GDM,B,NNP
229,is,O,VBZ
229,associated,B,VBN
229,with,I,IN
229,lower,B,JJR
229,cord,B,NN
229,blood,I,NN
229,apelin,I,NN
229,levels,I,NNS
229,than,O,IN
229,control,B,NN
229,subjects,I,NNS
229,.,O,.
230,Specifically,O,RB
230,",",O,","
230,CT,B,NNP
230,heterozygote,I,NN
230,seems,B,VBZ
230,to,O,TO
230,be,O,VB
230,associated,B,VBN
230,with,I,IN
230,a,O,DT
230,lower,B,JJR
230,risk,B,NN
230,of,I,IN
230,T2DM,I,NNP
230,than,O,IN
230,CC,B,NNP
230,or,O,CC
230,TT,B,NNP
230,genotype,I,NN
230,",",O,","
230,especially,B,RB
230,in,I,IN
230,male,I,JJ
230,older,I,JJR
230,adults,I,NNS
230,.,O,.
231,Surgical,B,JJ
231,weight,I,NN
231,loss,I,NN
231,resulted,B,VBD
231,in,I,IN
231,the,O,DT
231,significant,B,JJ
231,improvement,B,NN
231,of,O,IN
231,OSA,B,NNP
231,associated,B,VBD
231,with,I,IN
231,obesity,B,NN
231,.,O,.
232,Analyses,B,NNS
232,by,I,IN
232,time,I,NN
232,to,I,TO
232,diagnosis,I,VB
232,indicated,B,JJ
232,that,O,IN
232,citrulline,B,NN
232,may,B,MD
232,be,O,VB
